,CS_PropertyID,cluster,size,empl_gr,Rent,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent,hd_total07_quantiles,cd_total_07_quantiles,total_dd_07_quantiles,Rent_cooling,Rent_heating,Rent_total,class
2897,300139,335,456922,0.95,27.81,96.57,8,26,1,1,0,0,0,0,0,1,1360,4645,6005,47.68,0.014116486000000001,0.026201641,22.5,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2898,300212,335,407000,0.95,28.67,90.36,26,83,0,0,1,0,0,0,0,0,1360,4645,6005,47.68,0.014116486000000001,0.026201641,22.5,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2899,300258,335,701645,0.95,29.5,100.0,34,19,0,1,0,0,0,0,0,1,1360,4645,6005,47.68,0.014116486000000001,0.026201641,22.5,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2900,302132,335,47264,0.95,30.0,46.05,8,56,0,0,1,0,0,0,0,0,1360,4645,6005,47.68,0.014116486000000001,0.026201641,22.5,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2901,300267,335,1200000,0.95,32.81,96.53,58,18,0,1,0,0,0,0,0,1,1360,4645,6005,47.68,0.014116486000000001,0.026201641,22.5,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2902,175165,358,56000,1.15,23.0,87.91,3,34,0,1,0,0,0,0,0,0,1299,4796,6095,52.08,0.012813425,0.034056272,23.145,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2903,175172,358,67749,1.15,23.0,89.23,3,36,0,0,1,0,0,0,0,0,1299,4796,6095,52.08,0.012813425,0.034056272,23.145,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2904,175168,358,67189,1.15,23.29,60.78,3,38,0,0,1,0,0,0,0,0,1299,4796,6095,52.08,0.012813425,0.034056272,23.145,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2905,175166,358,90000,1.15,25.5,55.75,4,26,0,1,0,0,0,0,0,0,1299,4796,6095,52.08,0.012813425,0.034056272,23.145,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2906,178482,470,87444,1.15,35.5,78.36,4,37,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,35.5,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2907,300622,526,302541,0.95,17.0,99.27,4,86,1,0,0,0,0,0,0,1,1360,4645,6005,47.68,0.014116486000000001,0.026201641,30.355,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2908,159498,559,7847,1.15,23.2,80.88,4,102,0,0,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2909,157448,559,91000,1.15,38.0,72.6,22,14,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2910,157606,559,286226,1.15,40.0,86.49,18,50,1,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2911,157629,559,171500,1.15,40.04,86.88,17,79,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2912,6008486,559,45000,1.15,45.0,0.0,5,67,1,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2913,157634,559,150329,1.15,52.7,73.27,17,77,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2914,157556,559,164758,1.15,60.0,66.48,19,43,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2915,157068,559,782928,1.15,61.1,97.34,50,36,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2916,157087,559,636242,1.15,63.0,99.65,44,24,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2917,157036,559,748471,1.15,63.15,85.24,56,78,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2918,157250,559,1188000,1.15,63.67,95.85,31,80,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2919,157526,559,524000,1.15,65.0,93.74,20,52,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2920,157267,559,358189,1.15,65.94,100.0,30,50,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2921,157210,559,780000,1.15,67.82,95.21,34,49,0,1,0,0,0,0,1,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2922,157252,559,914807,1.15,70.0,96.98,32,51,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2923,158043,559,159359,1.15,70.0,95.9,12,79,1,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2924,113900,559,1135000,1.15,72.0,99.13,37,78,1,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2925,157301,559,405767,1.15,85.0,97.49,27,45,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2926,157506,559,476000,1.15,85.0,98.35,21,83,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2927,157192,559,334000,1.15,89.02,92.71,35,76,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2928,157235,559,713000,1.15,99.0,100.0,32,56,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2929,157024,559,1194037,1.15,105.12,98.93,77,77,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2930,157144,559,562000,1.15,112.27,98.42,40,35,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2931,157033,559,3143291,1.15,133.85,99.57,60,44,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.94,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2932,157694,562,113600,1.15,30.0,99.52,16,99,0,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2933,159677,562,38320,1.15,30.0,86.95,4,78,1,0,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2934,157495,562,124910,1.15,35.0,88.72,20,99,0,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2935,157481,562,342278,1.15,36.0,100.0,21,90,1,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2936,160883,562,71500,1.15,36.0,93.99,14,100,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2937,160706,562,15388,1.15,36.33,72.71,11,18,0,0,0,0,0,0,1,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2938,157354,562,195375,1.15,37.0,98.77,25,80,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2939,157944,562,120000,1.15,37.37,87.17,10,128,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2940,157589,562,449355,1.15,40.0,97.35,19,85,1,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2941,157471,562,195000,1.15,40.26,90.27,21,75,1,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2942,41352,562,248627,1.15,42.0,100.0,23,83,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2943,157314,562,400294,1.15,42.01,99.13,26,98,1,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2944,157128,562,1849394,1.15,42.51,82.53,40,92,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2945,157295,562,468000,1.15,42.91,82.98,27,51,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2946,157090,562,480831,1.15,43.04,98.36,44,80,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2947,157201,562,647875,1.15,44.5,98.66,34,34,0,1,0,0,0,0,1,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2948,157164,562,956624,1.15,44.89,71.37,37,95,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2949,157451,562,460000,1.15,45.97,93.62,21,102,1,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2950,41345,562,360000,1.15,46.32,95.87,49,75,1,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2951,157454,562,430000,1.15,47.0,90.54,22,100,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2952,157908,562,120000,1.15,48.06,74.17,12,78,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2953,157041,562,935633,1.15,48.07,98.77,54,94,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2954,157271,562,914594,1.15,49.0,87.01,29,94,1,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2955,157296,562,558659,1.15,50.0,95.7,27,23,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2956,157222,562,619238,1.15,52.0,98.42,33,91,1,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2957,157233,562,331551,1.15,58.81,87.18,32,26,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2958,157292,562,503000,1.15,58.89,100.0,27,50,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2959,157026,562,1300000,1.15,61.57,86.58,70,78,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2960,157030,562,2239000,1.15,65.0,99.32,60,44,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2961,157231,562,394792,1.15,67.88,98.49,32,24,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2962,157246,562,756138,1.15,100.0,99.79,27,46,1,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2963,157723,562,71350,1.15,136.67,98.74,16,76,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2964,157373,562,336747,1.15,175.0,99.35,24,80,1,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2965,158378,562,24796,1.15,175.0,91.93,8,107,0,0,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2966,160942,562,17334,1.15,200.0,82.69,6,98,0,0,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2967,764320,562,201497,1.15,25.75,81.44,39,93,1,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,45.97,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2968,158119,563,61200,1.15,33.0,96.73,12,85,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2969,114340,563,63162,1.15,35.0,92.08,16,80,0,0,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2970,41359,563,130200,1.15,40.0,97.7,18,97,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2971,157656,563,72000,1.15,42.0,83.76,17,92,0,0,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2972,157756,563,77572,1.15,42.0,78.08,16,92,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2973,157880,563,44200,1.15,42.0,84.16,13,87,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2974,160860,563,82579,1.15,43.87,97.55,13,44,0,0,1,0,0,0,1,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2975,157777,563,150000,1.15,44.67,82.0,15,83,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2976,157974,563,48000,1.15,45.0,90.63,12,93,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2977,157724,563,115422,1.15,46.16,86.93,16,81,0,0,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2978,157718,563,173444,1.15,49.0,83.83,20,95,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2979,158149,563,48000,1.15,52.0,96.88,12,96,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2980,2639,563,77874,1.15,55.0,98.89,19,20,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2981,157862,563,80000,1.15,57.79,97.79,12,96,0,0,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
2982,157424,563,359000,1.15,58.72,92.62,22,87,0,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2983,157570,563,292000,1.15,58.94,98.87,18,90,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2984,158158,563,60000,1.15,60.0,73.75,13,88,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2985,157891,563,179908,1.15,61.87,97.89,12,87,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2986,157407,563,177400,1.15,62.0,82.12,23,17,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2987,157388,563,250000,1.15,65.0,98.54,24,42,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2988,158136,563,63775,1.15,65.0,95.05,20,101,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2989,123217,563,185000,1.15,65.14,89.47,14,85,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2990,157549,563,225000,1.15,66.41,93.39,20,52,0,1,0,0,0,0,1,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2991,157241,563,638566,1.15,66.89,91.78,31,81,0,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2992,157106,563,382269,1.15,67.4,93.0,42,76,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2993,157138,563,459566,1.15,71.49,95.77,39,78,0,1,0,0,0,0,1,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2994,157226,563,877138,1.15,72.18,97.24,32,80,0,0,1,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
2995,157215,563,501358,1.15,79.54,95.12,33,36,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2996,157159,563,430000,1.15,82.43,99.67,38,80,0,1,0,0,0,0,1,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2997,52969,563,706601,1.15,85.0,98.57,21,68,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2998,52952,563,288641,1.15,85.19,97.74,16,68,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
2999,157088,563,1172383,1.15,86.29,84.74,44,18,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3000,157048,563,2550000,1.15,87.5,95.34,51,38,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3001,160691,563,15000,1.15,94.74,87.33,5,87,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
3002,157104,563,1034338,1.15,95.0,93.6,42,35,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3003,52929,563,608397,1.15,96.82,83.42,34,71,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3004,157452,563,680280,1.15,97.93,99.57,21,55,1,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3005,52947,563,409010,1.15,100.0,95.71,29,55,0,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3006,157053,563,1518000,1.15,105.0,97.71,49,36,1,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3007,157117,563,1300000,1.15,137.51,100.0,41,35,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3008,52316,563,15726,1.15,158.92,100.0,6,67,0,0,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,C
3009,158124,563,51300,1.15,198.99,100.0,12,91,0,0,1,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,B
3010,157086,563,1876972,1.15,250.0,99.84,45,34,1,1,0,0,0,0,0,1,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.775,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3011,157303,565,603433,1.15,20.0,99.05,26,84,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.915,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
3012,157448,565,91000,1.15,38.0,72.6,22,14,0,1,0,0,0,0,0,0,1299,4796,6095,48.35,0.011757156999999999,0.04545721,65.915,4000-5000,1000-2000,6000-7000,29.95162298850575,34.62065400843886,31.513773584905646,A
